_id,item_id,skill_tree_id,point_value
4329,3070,101,2
4330,3070,125,-1
4331,3071,46,2
4332,3071,79,2
4333,3071,101,4
4334,3071,125,-1
4335,3072,46,3
4336,3072,79,1
4337,3072,101,4
4338,3072,125,-1
4339,3073,37,1
4340,3073,40,-3
4341,3073,41,1
4342,3073,42,2
4343,3074,37,3
4344,3074,40,-3
4345,3074,41,2
4346,3074,42,1
4347,3075,37,5
4348,3075,40,-2
4349,3075,41,1
4350,3075,42,2
4351,3076,37,3
4352,3076,40,-2
4353,3076,41,3
4354,3076,42,3
4355,3077,37,3
4356,3077,40,-2
4357,3077,41,3
4358,3077,42,2
4359,3078,37,1
4360,3078,40,-3
4361,3078,41,2
4362,3078,58,2
4363,3079,37,3
4364,3079,40,-3
4365,3079,41,2
4366,3079,58,1
4367,3080,37,5
4368,3080,40,-2
4369,3080,41,1
4370,3080,58,1
4371,3081,37,3
4372,3081,40,-2
4373,3081,41,2
4374,3081,58,3
4375,3082,37,3
4376,3082,40,-2
4377,3082,41,3
4378,3082,58,3
4379,3083,41,3
4380,3083,45,-2
4381,3083,92,3
4382,3083,102,4
4383,3084,41,3
4384,3084,45,-1
4385,3084,92,2
4386,3084,102,3
4387,3085,41,1
4388,3085,45,-1
4389,3085,92,2
4390,3085,102,3
4391,3086,41,3
4392,3086,45,-1
4393,3086,92,1
4394,3086,102,1
4395,3087,41,2
4396,3087,45,-2
4397,3087,92,2
4398,3087,102,2
4399,3088,23,-2
4400,3088,41,3
4401,3088,92,3
4402,3088,102,4
4403,3089,23,-1
4404,3089,41,3
4405,3089,92,2
4406,3089,102,3
4407,3090,23,-1
4408,3090,41,1
4409,3090,92,2
4410,3090,102,3
4411,3091,23,-1
4412,3091,41,3
4413,3091,92,1
4414,3091,102,1
4415,3092,23,-2
4416,3092,41,2
4417,3092,92,2
4418,3092,102,2
4419,3093,39,2
4420,3093,53,2
4421,3093,55,1
4422,3093,83,1
4423,3093,93,-2
4424,3094,39,1
4425,3094,53,3
4426,3094,55,1
4427,3094,83,2
4428,3094,93,-2
4429,3095,39,1
4430,3095,53,1
4431,3095,55,3
4432,3095,83,2
4433,3095,93,-2
4434,3096,39,3
4435,3096,53,3
4436,3096,55,2
4437,3096,83,3
4438,3096,93,-2
4439,3097,39,3
4440,3097,53,1
4441,3097,55,3
4442,3097,83,2
4443,3097,93,-2
4444,3098,39,2
4445,3098,55,1
4446,3098,57,2
4447,3098,83,1
4448,3098,93,-2
4449,3099,39,2
4450,3099,55,1
4451,3099,57,3
4452,3099,83,2
4453,3099,93,-1
4454,3100,39,1
4455,3100,55,3
4456,3100,57,1
4457,3100,83,2
4458,3100,93,-2
4459,3101,39,3
4460,3101,55,3
4461,3101,57,3
4462,3101,83,2
4463,3101,93,-2
4464,3102,39,2
4465,3102,55,2
4466,3102,57,1
4467,3102,83,3
4468,3102,93,-3
4469,3103,32,1
4470,3103,44,3
4471,3103,49,-3
4472,3104,32,1
4473,3104,44,1
4474,3104,49,-1
4475,3105,32,2
4476,3105,44,2
4477,3105,49,-2
4478,3105,126,3
4479,3106,32,4
4480,3106,44,2
4481,3106,49,-2
4482,3106,126,1
4483,3107,32,2
4484,3107,44,2
4485,3107,49,-3
4486,3108,32,1
4487,3108,44,3
4488,3108,49,-3
4489,3109,32,1
4490,3109,44,1
4491,3109,49,-1
4492,3110,32,2
4493,3110,44,2
4494,3110,49,-2
4495,3110,126,3
4496,3111,32,4
4497,3111,44,2
4498,3111,49,-2
4499,3111,126,1
4500,3112,32,2
4501,3112,44,2
4502,3112,49,-3
4503,3113,20,1
4504,3113,26,2
4505,3113,39,-2
4506,3113,46,2
4507,3113,47,2
4508,3114,20,1
4509,3114,26,3
4510,3114,39,-2
4511,3114,46,1
4512,3114,47,2
4513,3115,20,1
4514,3115,26,3
4515,3115,39,-2
4516,3115,46,3
4517,3115,47,3
4518,3116,26,4
4519,3116,39,-2
4520,3116,46,2
4521,3116,47,1
4522,3116,51,1
4523,3117,26,3
4524,3117,39,-2
4525,3117,46,2
4526,3117,47,2
4527,3117,51,1
4528,3118,24,1
4529,3118,26,2
4530,3118,39,-2
4531,3118,46,3
4532,3118,47,2
4533,3119,24,1
4534,3119,26,3
4535,3119,39,-2
4536,3119,46,1
4537,3119,47,2
4538,3120,24,1
4539,3120,26,3
4540,3120,39,-2
4541,3120,46,3
4542,3120,47,3
4543,3121,26,4
4544,3121,39,-2
4545,3121,46,1
4546,3121,47,1
4547,3121,51,1
4548,3122,26,3
4549,3122,39,-2
4550,3122,46,2
4551,3122,47,2
4552,3122,51,1
4553,3123,31,3
4554,3123,42,2
4555,3123,102,5
4556,3123,114,-2
4557,3124,31,4
4558,3124,42,1
4559,3124,102,4
4560,3124,114,-2
4561,3125,31,3
4562,3125,42,3
4563,3125,102,2
4564,3125,114,-2
4565,3126,1,1
4566,3127,31,1
4567,3127,42,3
4568,3127,114,-2
4569,3128,23,1
4570,3128,31,4
4571,3128,102,3
4572,3128,114,-2
4573,3129,23,2
4574,3129,31,3
4575,3129,102,4
4576,3129,114,-2
4577,3130,23,3
4578,3130,31,4
4579,3130,102,3
4580,3130,114,-2
4581,3131,1,1
4582,3132,23,2
4583,3132,31,1
4584,3132,102,1
4585,3132,114,-2
4586,3133,43,3
4587,3133,106,2
4588,3133,118,2
4589,3133,119,-2
4590,3134,43,3
4591,3134,106,1
4592,3134,118,2
4593,3134,119,-2
4594,3135,43,3
4595,3135,106,3
4596,3135,118,2
4597,3135,119,-2
4598,3136,43,4
4599,3136,106,3
4600,3136,118,2
4601,3136,119,-2
4602,3137,43,2
4603,3137,106,1
4604,3137,118,2
4605,3137,119,-2
4606,3138,58,2
4607,3138,106,2
4608,3138,118,2
4609,3138,119,-2
4610,3139,58,2
4611,3139,106,1
4612,3139,118,2
4613,3139,119,-2
4614,3140,58,2
4615,3140,106,3
4616,3140,118,2
4617,3140,119,-2
4618,3141,58,3
4619,3141,106,3
4620,3141,118,2
4621,3141,119,-2
4622,3142,58,1
4623,3142,106,1
4624,3142,118,2
4625,3142,119,-2
4626,3143,17,2
4627,3143,30,2
4628,3143,35,-2
4629,3143,84,2
4630,3144,17,2
4631,3144,30,1
4632,3144,35,-2
4633,3144,84,1
4634,3145,17,2
4635,3145,30,2
4636,3145,35,-3
4637,3145,84,2
4638,3146,17,2
4639,3146,30,3
4640,3146,35,-3
4641,3146,84,2
4642,3147,17,2
4643,3147,30,2
4644,3147,35,-2
4645,3147,84,3
4646,3148,17,2
4647,3148,30,2
4648,3148,35,-2
4649,3148,84,2
4650,3149,17,2
4651,3149,30,2
4652,3149,35,-2
4653,3149,84,2
4654,3150,17,2
4655,3150,30,2
4656,3150,35,-3
4657,3150,84,2
4658,3151,17,2
4659,3151,30,2
4660,3151,35,-3
4661,3151,84,2
4662,3152,17,2
4663,3152,30,2
4664,3152,35,-2
4665,3152,84,2
4666,3153,17,3
4667,3153,29,1
4668,3153,48,-2
4669,3153,53,1
4670,3154,17,1
4671,3154,29,2
4672,3154,48,-2
4673,3154,53,2
4674,3155,17,3
4675,3155,29,3
4676,3155,48,-2
4677,3155,53,3
4678,3156,29,2
4679,3156,48,-2
4680,3156,53,1
4681,3157,17,3
4682,3157,29,2
4683,3157,48,-2
4684,3157,53,3
4685,3158,17,2
4686,3158,29,2
4687,3158,48,-2
4688,3158,53,2
4689,3159,17,3
4690,3159,29,1
4691,3159,48,-2
4692,3159,53,1
4693,3160,17,3
4694,3160,29,3
4695,3160,48,-2
4696,3160,53,3
4697,3161,29,2
4698,3161,48,-2
4699,3161,53,1
4700,3162,17,2
4701,3162,29,2
4702,3162,48,-2
4703,3162,53,3
4704,3163,42,4
4705,3163,43,2
4706,3163,46,-2
4707,3163,79,3
4708,3163,126,2
4709,3164,43,2
4710,3164,46,-2
4711,3164,79,2
4712,3164,126,3
4713,3165,43,1
4714,3165,46,-2
4715,3165,79,3
4716,3165,126,1
4717,3166,43,3
4718,3166,46,-2
4719,3166,79,3
4720,3166,126,2
4721,3167,43,2
4722,3167,46,-2
4723,3167,79,4
4724,3167,126,2
4725,3168,46,-2
4726,3168,58,3
4727,3168,78,2
4728,3168,79,4
4729,3168,126,2
4730,3169,46,-2
4731,3169,58,1
4732,3169,78,2
4733,3169,79,1
4734,3169,126,3
4735,3170,46,-2
4736,3170,58,3
4737,3170,78,2
4738,3170,79,2
4739,3170,126,1
4740,3171,46,-2
4741,3171,58,1
4742,3171,78,1
4743,3171,79,2
4744,3171,126,2
4745,3172,46,-2
4746,3172,58,2
4747,3172,78,3
4748,3172,79,1
4749,3172,126,2
4750,3173,83,3
4751,3173,100,4
4752,3173,114,-2
4753,3173,123,2
4754,3174,83,1
4755,3174,100,1
4756,3174,114,-2
4757,3174,123,3
4758,3175,83,3
4759,3175,114,-2
4760,3175,123,1
4761,3176,83,2
4762,3176,100,4
4763,3176,114,-2
4764,3176,123,3
4765,3177,83,1
4766,3177,100,1
4767,3177,114,-2
4768,3177,123,1
4769,3178,22,2
4770,3178,83,2
4771,3178,100,4
4772,3178,114,-2
4773,3179,22,3
4774,3179,83,1
4775,3179,100,1
4776,3179,114,-2
4777,3180,22,1
4778,3180,83,4
4779,3180,114,-2
4780,3181,22,3
4781,3181,83,2
4782,3181,100,4
4783,3181,114,-2
4784,3182,22,1
4785,3182,83,1
4786,3182,100,1
4787,3182,114,-2
4788,3183,105,1
4789,3183,108,3
4790,3183,114,-3
4791,3184,105,1
4792,3184,108,1
4793,3184,114,-3
4794,3185,105,3
4795,3185,108,2
4796,3185,114,-3
4797,3186,105,3
4798,3186,108,1
4799,3186,114,-3
4800,3187,105,2
4801,3187,108,3
4802,3187,114,-3
4803,3188,105,1
4804,3188,108,2
4805,3188,114,-3
4806,3189,105,1
4807,3189,108,1
4808,3189,114,-3
4809,3190,105,3
4810,3190,108,3
4811,3190,114,-3
4812,3191,105,3
4813,3191,108,1
4814,3191,114,-3
4815,3192,105,2
4816,3192,108,3
4817,3192,114,-3
4818,3193,105,1
4819,3193,108,3
4820,3193,114,-3
4821,3194,105,1
4822,3194,108,1
4823,3194,114,-3
4824,3195,105,3
4825,3195,108,2
4826,3195,114,-3
4827,3196,105,3
4828,3196,108,1
4829,3196,114,-3
4830,3197,105,2
4831,3197,108,3
4832,3197,114,-3
4833,3198,105,1
4834,3198,108,2
4835,3198,114,-3
4836,3199,105,1
4837,3199,108,1
4838,3199,114,-3
4839,3200,105,3
4840,3200,108,3
4841,3200,114,-3
4842,3201,105,3
4843,3201,108,1
4844,3201,114,-3
4845,3202,105,2
4846,3202,108,3
4847,3202,114,-3
4848,3203,34,4
4849,3203,94,3
4850,3203,125,-3
4851,3204,19,1
4852,3204,34,1
4853,3204,94,4
4854,3204,125,-1
4855,3205,19,2
4856,3205,34,1
4857,3205,94,5
4858,3205,125,-3
4859,3206,34,3
4860,3206,94,4
4861,3206,125,-2
4862,3207,1,1
4863,3208,34,5
4864,3208,94,3
4865,3208,125,-3
4866,3209,34,1
4867,3209,57,1
4868,3209,94,4
4869,3209,125,-1
4870,3210,34,1
4871,3210,57,2
4872,3210,94,5
4873,3210,125,-3
4874,3211,34,2
4875,3211,94,4
4876,3211,125,-2
4877,3212,1,1
4878,3213,34,4
4879,3213,94,3
4880,3213,125,-3
4881,3214,19,1
4882,3214,34,1
4883,3214,94,4
4884,3214,125,-1
4885,3215,19,2
4886,3215,34,1
4887,3215,94,5
4888,3215,125,-3
4889,3216,34,3
4890,3216,94,4
4891,3216,125,-2
4892,3217,1,1
4893,3218,34,5
4894,3218,94,3
4895,3218,125,-3
4896,3219,34,1
4897,3219,57,1
4898,3219,94,4
4899,3219,125,-1
4900,3220,34,1
4901,3220,57,2
4902,3220,94,5
4903,3220,125,-3
4904,3221,34,2
4905,3221,94,4
4906,3221,125,-2
4907,3222,1,1
4908,3223,19,2
4909,3223,45,3
4910,3223,93,1
4911,3223,113,1
4912,3224,19,1
4913,3224,45,1
4914,3224,93,2
4915,3224,113,2
4916,3225,19,1
4917,3225,45,3
4918,3225,93,2
4919,3225,113,3
4920,3226,19,1
4921,3226,45,2
4922,3226,93,3
4923,3226,113,2
4924,3227,19,1
4925,3227,45,1
4926,3227,93,2
4927,3227,113,2
4928,3228,22,3
4929,3228,57,2
4930,3228,93,1
4931,3228,113,1
4932,3229,22,1
4933,3229,57,1
4934,3229,93,2
4935,3229,113,2
4936,3230,22,3
4937,3230,57,1
4938,3230,93,2
4939,3230,113,3
4940,3231,22,2
4941,3231,57,1
4942,3231,93,3
4943,3231,113,2
4944,3232,22,1
4945,3232,57,1
4946,3232,93,2
4947,3232,113,2
4948,3233,18,1
4949,3233,34,2
4950,3233,56,4
4951,3233,93,1
4952,3233,125,-2
4953,3234,19,1
4954,3234,34,3
4955,3234,56,2
4956,3234,93,3
4957,3234,125,-2
4958,3235,19,2
4959,3235,34,4
4960,3235,56,2
4961,3235,93,3
4962,3235,125,-3
4963,3236,17,3
4964,3236,34,2
4965,3236,56,1
4966,3236,93,2
4967,3236,125,-1
4968,3237,18,3
4969,3237,34,3
4970,3237,56,1
4971,3237,93,1
4972,3237,125,-2
4973,3238,29,1
4974,3238,34,3
4975,3238,56,3
4976,3238,93,1
4977,3238,125,-2
4978,3239,34,3
4979,3239,56,2
4980,3239,57,1
4981,3239,93,2
4982,3239,125,-3
4983,3240,34,4
4984,3240,56,2
4985,3240,57,2
4986,3240,93,3
4987,3240,125,-3
4988,3241,34,1
4989,3241,51,3
4990,3241,56,2
4991,3241,93,2
4992,3241,125,-1
4993,3242,29,3
4994,3242,34,3
4995,3242,56,1
4996,3242,93,2
4997,3242,125,-1
4998,3243,1,1
4999,3244,19,2
5000,3244,105,2
5001,3244,114,-2
5002,3245,1,1
5003,3246,19,2
5004,3246,105,2
5005,3246,114,-2
5006,3247,19,2
5007,3247,105,2
5008,3247,114,-2
5009,3248,1,1
5010,3249,57,2
5011,3249,105,2
5012,3249,114,-2
5013,3250,1,1
5014,3251,57,2
5015,3251,105,2
5016,3251,114,-2
5017,3252,57,2
5018,3252,105,2
5019,3252,114,-2
5020,3253,35,1
5021,3253,94,4
5022,3253,125,-3
5023,3254,35,2
5024,3254,94,4
5025,3254,125,-1
5026,3255,35,3
5027,3255,94,4
5028,3255,125,-3
5029,3256,35,2
5030,3256,94,4
5031,3256,125,-2
5032,3257,1,1
5033,3258,35,2
5034,3258,94,5
5035,3258,125,-2
5036,3259,35,2
5037,3259,94,4
5038,3259,125,-1
5039,3260,35,3
5040,3260,94,3
5041,3260,125,-3
5042,3261,35,1
5043,3261,94,4
5044,3261,125,-3
5045,3262,1,1
5046,3263,15,2
5047,3264,14,2
5048,3265,94,5
5049,3265,108,3
5050,3266,18,3
5051,3266,25,4
5052,3266,85,-2
5053,3266,128,2
5054,3267,9,2
5055,3267,25,2
5056,3267,85,-2
5057,3267,128,2
5058,3268,19,3
5059,3268,25,4
5060,3268,85,-3
5061,3268,128,3
5062,3269,19,2
5063,3269,25,2
5064,3269,85,-3
5065,3269,128,2
5066,3270,7,1
5067,3270,25,3
5068,3270,85,-2
5069,3270,128,1
5070,3271,25,3
5071,3271,78,2
5072,3271,85,-2
5073,3271,128,2
5074,3272,9,2
5075,3272,25,2
5076,3272,85,-2
5077,3272,128,2
5078,3273,25,4
5079,3273,57,3
5080,3273,85,-3
5081,3273,128,3
5082,3274,25,2
5083,3274,57,2
5084,3274,85,-3
5085,3274,128,2
5086,3275,7,1
5087,3275,25,3
5088,3275,85,-2
5089,3275,128,1
5090,3276,18,3
5091,3276,25,4
5092,3276,85,-2
5093,3276,128,2
5094,3277,9,2
5095,3277,25,2
5096,3277,85,-2
5097,3277,128,2
5098,3278,19,3
5099,3278,25,4
5100,3278,85,-3
5101,3278,128,3
5102,3279,19,2
5103,3279,25,2
5104,3279,85,-3
5105,3279,128,2
5106,3280,7,1
5107,3280,25,3
5108,3280,85,-2
5109,3280,128,1
5110,3281,25,3
5111,3281,78,2
5112,3281,85,-2
5113,3281,128,2
5114,3282,9,2
5115,3282,25,2
5116,3282,85,-2
5117,3282,128,2
5118,3283,25,4
5119,3283,57,3
5120,3283,85,-3
5121,3283,128,3
5122,3284,25,2
5123,3284,57,2
5124,3284,85,-3
5125,3284,128,2
5126,3285,7,1
5127,3285,25,3
5128,3285,85,-2
5129,3285,128,1
5130,3286,25,1
5131,3286,26,2
5132,3286,49,-1
5133,3287,19,1
5134,3287,25,3
5135,3287,26,1
5136,3287,49,-2
5137,3288,19,1
5138,3288,25,2
5139,3288,26,2
5140,3288,49,-2
5141,3289,25,4
5142,3289,26,3
5143,3289,49,-1
5144,3290,19,1
5145,3290,25,1
5146,3290,26,2
5147,3290,49,-2
5148,3291,25,1
5149,3291,26,2
5150,3291,49,-1
5151,3292,22,1
5152,3292,25,3
5153,3292,26,1
5154,3292,49,-2
5155,3293,22,1
5156,3293,25,2
5157,3293,26,2
5158,3293,49,-2
5159,3294,25,4
5160,3294,26,3
5161,3294,49,-2
5162,3295,22,1
5163,3295,25,1
5164,3295,26,2
5165,3295,49,-1
5166,3296,19,1
5167,3296,25,2
5168,3296,26,2
5169,3296,49,-2
5170,3297,25,2
5171,3297,26,1
5172,3297,49,-2
5173,3298,19,1
5174,3298,25,4
5175,3298,26,3
5176,3298,49,-2
5177,3299,19,1
5178,3299,25,3
5179,3299,26,3
5180,3299,49,-2
5181,3300,19,1
5182,3300,25,2
5183,3300,26,3
5184,3300,49,-2
5185,3301,22,1
5186,3301,25,2
5187,3301,26,2
5188,3301,49,-2
5189,3302,25,2
5190,3302,26,1
5191,3302,49,-2
5192,3303,22,1
5193,3303,25,4
5194,3303,26,3
5195,3303,49,-2
5196,3304,22,1
5197,3304,25,3
5198,3304,26,3
5199,3304,49,-2
5200,3305,22,1
5201,3305,25,2
5202,3305,26,3
5203,3305,49,-2
5204,3306,17,2
5205,3306,53,3
5206,3306,106,1
5207,3306,118,-2
5208,3307,19,1
5209,3307,53,1
5210,3307,106,4
5211,3307,118,-2
5212,3308,17,2
5213,3308,53,2
5214,3308,106,2
5215,3308,118,-2
5216,3309,19,2
5217,3309,53,2
5218,3309,118,-2
5219,3310,17,1
5220,3310,53,2
5221,3310,106,3
5222,3310,118,-2
5223,3311,17,2
5224,3311,53,3
5225,3311,106,1
5226,3311,118,-2
5227,3312,53,1
5228,3312,57,1
5229,3312,106,4
5230,3312,118,-2
5231,3313,17,2
5232,3313,53,2
5233,3313,106,2
5234,3313,118,-2
5235,3314,53,2
5236,3314,57,2
5237,3314,118,-2
5238,3315,17,1
5239,3315,53,2
5240,3315,106,3
5241,3315,118,-2
5242,3316,6,2
5243,3316,17,3
5244,3316,18,3
5245,3316,107,-1
5246,3317,6,1
5247,3317,17,1
5248,3317,18,2
5249,3317,107,-3
5250,3318,6,1
5251,3318,18,1
5252,3318,19,2
5253,3318,107,-2
5254,3319,6,1
5255,3319,17,2
5256,3319,18,3
5257,3319,107,-2
5258,3320,6,5
5259,3320,18,1
5260,3320,19,2
5261,3320,107,-3
5262,3321,6,2
5263,3321,17,3
5264,3321,22,4
5265,3321,107,-1
5266,3322,6,1
5267,3322,17,1
5268,3322,22,3
5269,3322,107,-2
5270,3323,6,1
5271,3323,22,2
5272,3323,57,1
5273,3323,107,-2
5274,3324,6,1
5275,3324,17,2
5276,3324,22,4
5277,3324,107,-2
5278,3325,6,5
5279,3325,22,2
5280,3325,57,1
5281,3325,107,-2
5282,3326,20,2
5283,3326,27,2
5284,3326,37,2
5285,3326,46,-3
5286,3327,20,1
5287,3327,27,1
5288,3327,37,4
5289,3327,46,-3
5290,3328,20,2
5291,3328,27,2
5292,3328,37,1
5293,3328,46,-4
5294,3329,20,2
5295,3329,27,2
5296,3329,37,3
5297,3329,46,-3
5298,3330,20,3
5299,3330,27,3
5300,3330,37,2
5301,3330,46,-3
5302,3331,22,-3
5303,3331,24,2
5304,3331,27,2
5305,3331,59,2
5306,3332,22,-3
5307,3332,24,1
5308,3332,27,1
5309,3332,59,1
5310,3333,22,-4
5311,3333,24,2
5312,3333,27,2
5313,3333,59,2
5314,3334,22,-3
5315,3334,24,2
5316,3334,27,2
5317,3334,59,2
5318,3335,22,-3
5319,3335,24,3
5320,3335,27,3
5321,3335,59,3
5322,3336,20,2
5323,3336,27,2
5324,3336,37,2
5325,3336,46,-3
5326,3337,20,1
5327,3337,27,1
5328,3337,37,4
5329,3337,46,-3
5330,3338,20,2
5331,3338,27,2
5332,3338,37,1
5333,3338,46,-4
5334,3339,20,2
5335,3339,27,2
5336,3339,37,3
5337,3339,46,-3
5338,3340,20,3
5339,3340,27,3
5340,3340,37,2
5341,3340,46,-3
5342,3341,22,-3
5343,3341,24,2
5344,3341,27,2
5345,3341,59,2
5346,3342,22,-3
5347,3342,24,1
5348,3342,27,1
5349,3342,59,1
5350,3343,22,-4
5351,3343,24,2
5352,3343,27,2
5353,3343,59,2
5354,3344,22,-3
5355,3344,24,2
5356,3344,27,2
5357,3344,59,2
5358,3345,22,-3
5359,3345,24,3
5360,3345,27,3
5361,3345,59,3
5362,3346,5,2
5363,3346,16,2
5364,3346,31,-2
5365,3347,2,3
5366,3347,5,1
5367,3347,31,-4
5368,3348,5,3
5369,3348,10,1
5370,3348,31,-4
5371,3349,5,3
5372,3349,9,1
5373,3349,31,-3
5374,3350,5,1
5375,3350,7,2
5376,3350,31,-2
5377,3351,5,2
5378,3351,16,2
5379,3351,31,-2
5380,3352,3,3
5381,3352,5,1
5382,3352,31,-4
5383,3353,5,3
5384,3353,10,1
5385,3353,31,-4
5386,3354,5,3
5387,3354,9,1
5388,3354,31,-3
5389,3355,5,1
5390,3355,7,2
5391,3355,31,-2
5392,3356,19,1
5393,3356,37,4
5394,3356,41,2
5395,3356,42,-2
5396,3357,19,2
5397,3357,37,3
5398,3357,41,1
5399,3357,42,-2
5400,3358,19,2
5401,3358,37,1
5402,3358,41,1
5403,3358,42,-2
5404,3359,19,2
5405,3359,37,2
5406,3359,41,1
5407,3359,42,-2
5408,3360,19,3
5409,3360,37,3
5410,3360,41,1
5411,3360,42,-3
5412,3361,22,-2
5413,3361,37,3
5414,3361,41,2
5415,3361,57,1
5416,3362,22,-2
5417,3362,37,3
5418,3362,41,1
5419,3362,57,2
5420,3363,22,-2
5421,3363,37,1
5422,3363,41,1
5423,3363,57,2
5424,3364,22,-2
5425,3364,37,2
5426,3364,41,1
5427,3364,57,2
5428,3365,22,-3
5429,3365,37,3
5430,3365,41,1
5431,3365,57,3
5432,3366,29,2
5433,3366,42,3
5434,3366,79,4
5435,3366,93,-3
5436,3367,29,1
5437,3367,42,2
5438,3367,93,-2
5439,3368,29,2
5440,3368,42,1
5441,3368,79,4
5442,3368,93,-3
5443,3369,29,2
5444,3369,42,1
5445,3369,79,5
5446,3369,93,-3
5447,3370,29,3
5448,3370,42,3
5449,3370,79,4
5450,3370,93,-2
5451,3371,29,3
5452,3371,59,2
5453,3371,79,4
5454,3371,93,-3
5455,3372,29,1
5456,3372,59,2
5457,3372,93,-2
5458,3373,29,2
5459,3373,59,1
5460,3373,79,4
5461,3373,93,-3
5462,3374,29,2
5463,3374,59,2
5464,3374,79,3
5465,3374,93,-2
5466,3375,29,2
5467,3375,59,3
5468,3375,79,5
5469,3375,93,-2
5470,3376,35,2
5471,3376,50,1
5472,3376,87,-2
5473,3376,113,1
5474,3377,35,2
5475,3377,50,1
5476,3377,87,-2
5477,3377,113,2
5478,3378,35,4
5479,3378,50,4
5480,3378,87,-2
5481,3378,113,2
5482,3379,35,3
5483,3379,50,2
5484,3379,87,-2
5485,3379,113,1
5486,3380,35,4
5487,3380,50,2
5488,3380,87,-2
5489,3380,113,4
5490,3381,35,2
5491,3381,50,2
5492,3381,87,-2
5493,3381,113,2
5494,3382,35,2
5495,3382,50,1
5496,3382,87,-2
5497,3382,113,1
5498,3383,35,4
5499,3383,50,4
5500,3383,87,-2
5501,3383,113,2
5502,3384,35,3
5503,3384,50,1
5504,3384,87,-2
5505,3384,113,1
5506,3385,35,4
5507,3385,50,2
5508,3385,87,-2
5509,3385,113,4
5510,3386,16,1
5511,3386,31,3
5512,3386,102,3
5513,3386,114,-2
5514,3387,31,4
5515,3387,42,3
5516,3387,102,2
5517,3387,114,-2
5518,3388,31,3
5519,3388,42,4
5520,3388,102,2
5521,3388,114,-2
5522,3389,1,1
5523,3390,16,2
5524,3390,31,1
5525,3390,102,1
5526,3390,114,-2
5527,3391,16,2
5528,3391,31,4
5529,3391,102,2
5530,3391,114,-2
5531,3392,23,3
5532,3392,31,3
5533,3392,102,2
5534,3392,114,-2
5535,3393,23,4
5536,3393,31,3
5537,3393,102,3
5538,3393,114,-2
5539,3394,1,1
5540,3395,16,2
5541,3395,31,2
5542,3395,102,1
5543,3395,114,-2
5544,3396,11,1
5545,3396,41,4
5546,3396,45,-2
5547,3396,102,5
5548,3397,41,3
5549,3397,45,-2
5550,3397,102,3
5551,3398,31,5
5552,3398,45,-2
5553,3398,102,4
5554,3399,11,2
5555,3399,41,3
5556,3399,45,-2
5557,3399,102,2
5558,3400,31,5
5559,3400,45,-2
5560,3400,102,1
5561,3401,11,2
5562,3401,23,-2
5563,3401,41,4
5564,3401,102,4
5565,3402,23,-2
5566,3402,41,3
5567,3402,102,4
5568,3403,23,-2
5569,3403,31,5
5570,3403,102,4
5571,3404,11,2
5572,3404,23,-2
5573,3404,41,3
5574,3404,102,2
5575,3405,23,-2
5576,3405,31,5
5577,3405,102,1
5578,3406,29,2
5579,3406,37,-3
5580,3406,42,1
5581,3407,29,2
5582,3407,37,-3
5583,3407,42,2
5584,3408,29,3
5585,3408,37,-2
5586,3408,42,3
5587,3409,29,1
5588,3409,37,-3
5589,3409,42,1
5590,3410,29,2
5591,3410,37,-2
5592,3410,42,3
5593,3411,29,2
5594,3411,37,-3
5595,3411,59,1
5596,3412,29,2
5597,3412,37,-3
5598,3412,59,2
5599,3413,29,3
5600,3413,37,-2
5601,3413,59,3
5602,3414,29,1
5603,3414,37,-3
5604,3414,59,1
5605,3415,29,2
5606,3415,37,-2
5607,3415,59,3
5608,3416,5,3
5609,3416,32,-3
5610,3416,42,1
5611,3416,49,1
5612,3417,5,1
5613,3417,32,-3
5614,3417,42,2
5615,3417,49,3
5616,3418,2,1
5617,3418,5,2
5618,3418,32,-3
5619,3418,42,2
5620,3419,5,2
5621,3419,32,-3
5622,3419,42,3
5623,3419,49,3
5624,3420,5,2
5625,3420,32,-3
5626,3420,42,2
5627,3420,49,3
5628,3421,5,3
5629,3421,32,-3
5630,3421,49,1
5631,3421,58,1
5632,3422,5,1
5633,3422,32,-3
5634,3422,49,3
5635,3422,58,2
5636,3423,3,1
5637,3423,5,2
5638,3423,32,-3
5639,3423,58,2
5640,3424,5,2
5641,3424,32,-3
5642,3424,49,3
5643,3424,58,3
5644,3425,5,2
5645,3425,32,-3
5646,3425,49,3
5647,3425,58,2
5648,3426,30,2
5649,3426,35,-2
5650,3426,82,3
5651,3426,84,2
5652,3427,30,2
5653,3427,35,-2
5654,3427,82,1
5655,3427,84,1
5656,3428,30,1
5657,3428,35,-3
5658,3428,82,4
5659,3428,84,3
5660,3429,30,2
5661,3429,35,-3
5662,3429,82,3
5663,3429,84,3
5664,3430,30,3
5665,3430,35,-2
5666,3430,82,3
5667,3430,84,1
5668,3431,30,2
5669,3431,35,-2
5670,3431,82,4
5671,3431,84,2
5672,3432,30,2
5673,3432,35,-2
5674,3432,82,1
5675,3432,84,1
5676,3433,30,1
5677,3433,35,-3
5678,3433,82,4
5679,3433,84,3
5680,3434,30,2
5681,3434,35,-3
5682,3434,82,3
5683,3434,84,3
5684,3435,30,3
5685,3435,35,-2
5686,3435,82,3
5687,3435,84,1
5688,3436,2,1
5689,3436,37,-2
5690,3436,46,3
5691,3436,122,3
5692,3437,2,2
