_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final
5816,5815,Hammer,,90000,1508,,Thunder,310,,,,,0,8.10.12.16.12.4.0 8.10.12.16.12.8.3,-15,,,,,,,,,,,,0,9,0
5817,5816,Hammer,,120000,1560,,Thunder,340,,,,,0,18.3.6.5.24.6.0 18.3.6.5.24.8.5,-10,,,,,,,,,,,,0,10,1
5818,5810,Hammer,,90000,1248,,Thunder,320,,,,,0,12.8.7.25.6.4.0 12.8.7.25.6.11.0,,,,,,,,,,,,,1,7,0
5819,5818,Hammer,,110000,1404,,Thunder,480,,,,,0,13.11.12.10.10.6.0 13.11.12.10.10.8.5,,,,,,,,,,,,,1,8,1
5820,5776,Hammer,2625,1750,520,,,,,,,,0,5.8.15.2.0.0.0 5.8.15.10.0.0.0,-10,,,,,,,,,,,,0,2,0
5821,5820,Hammer,,2150,572,,,,,,,,0,10.5.6.9.0.0.0 10.5.6.17.0.0.0,-5,,,,,,,,,,,,0,3,0
5822,5821,Hammer,,8900,624,,Water,120,,,,,5,10.5.6.17.0.0.0 10.5.6.25.0.0.0,,,,,,,,,,,,,1,4,0
5823,5822,Hammer,,30000,780,,Water,200,,,,,10,10.5.6.25.0.0.0 10.5.6.25.8.0.0,,,,,,,,,,,,,2,5,0
5824,5823,Hammer,,50000,884,,Water,270,,,,,15,10.5.6.25.8.0.0 10.5.6.25.16.0.0,,,,,,,,,,,,,2,6,0
5825,5824,Hammer,,90000,1248,,Water,320,,,,,23,14.11.13.6.8.2.0 14.11.13.6.8.10.0,,,,,,,,,,,,,2,7,0
5826,5825,Hammer,,110000,1404,,Water,390,,,,,32,10.10.6.21.13.2.0 10.10.6.21.13.7.2,,,,,,,,,,,,,2,8,1
5827,5821,Hammer,12000,8000,624,,Dragon,120,,,,,0,4.10.11.3.2.0.0 4.10.11.3.10.0.0,15,,,,,,,,,,,,0,4,0
5828,5827,Hammer,,12000,676,,Dragon,150,,,,,0,14.12.12.6.2.0.0 14.12.12.6.8.2.0,20,,,,,,,,,,,,1,5,0
5829,5828,Hammer,,30000,728,,Dragon,180,,,,,0,11.19.11.7.4.2.0 11.19.11.7.4.10.0,45,,,,,,,,,,,,1,6,0
5830,5829,Hammer,,60000,832,,Dragon,220,,,,,0,14.11.13.6.8.2.0 14.11.13.6.8.10.0,55,,,,,,,,,,,,1,7,0
5831,5830,Hammer,,90000,1092,,Dragon,250,,,,,0,10.7.18.14.9.4.0 10.7.18.14.9.9.2,55,,,,,,,,,,,,1,8,0
5832,5831,Hammer,,130000,1248,,Dragon,320,,,,,0,15.11.12.8.4.12.0 15.11.12.8.4.13.6,55,,,,,,,,,,,,1,9,1
5833,5821,Hammer,30000,20000,676,,Water,180,,,,,0,10.5.8.18.5.0.0 10.5.8.18.13.0.0,,,,,,,,,,,,,0,4,0
5834,5833,Hammer,,60000,988,,Water,220,,,,,0,12.8.8.24.6.4.0 12.8.8.24.6.11.0,10,,,,,,,,,,,,0,5,0
5835,5834,Hammer,,100000,1300,,Water,270,,,,,0,8.10.13.15.12.8.3 8.10.13.15.12.8.3,15,,,,,,,,,,,,0,6,1
5836,0,Hammer,975,,416,,,,,,,,0,15.14.1.0.0.0.0 15.14.9.0.0.0.0,,,,,,,,,,,,,0,0,0
5837,5836,Hammer,,850,468,,,,,,,,0,22.4.4.0.0.0.0 22.4.12.0.0.0.0,,,,,,,,,,,,,0,1,0
5838,5837,Hammer,1650,1100,520,,,,,,,,0,7.5.18.0.0.0.0 7.5.20.6.0.0.0,,,,,,,,,,,,,0,2,0
5839,5838,Hammer,1400,,572,,,,,,,,0,2.8.26.2.0.0.0 2.8.26.10.0.0.0,,,,,,,,,,,,,0,3,0
5840,5839,Hammer,,2150,624,,,,,,,,0,4.4.27.3.0.0.0 4.4.27.11.0.0.0,,,,,,,,,,,,,0,4,0
5841,5840,Hammer,,8900,780,,,,,,,,0,6.5.21.14.0.0.0 6.5.21.16.6.0.0,-20,,,,,,,,,,,,0,5,0
5842,5841,Hammer,,30000,832,,,,,,,,0,14.7.11.11.3.0.0 14.7.11.11.11.0.0,-10,,,,,,,,,,,,0,6,0
5843,5842,Hammer,,40000,936,,,,,,Blastblight,100,0,18.3.6.14.5.0.0 18.3.6.14.13.0.0,-5,,,,,,,,,,,,0,7,0
5844,5843,Hammer,,70000,988,,,,,,Blastblight,150,0,5.25.5.3.8.0.0 5.25.5.3.16.0.0,10,,,,,,,,,,,,0,8,0
5845,5844,Hammer,,95000,1352,,,,,,Blastblight,190,0,16.10.3.11.10.4.0 16.10.3.11.10.12.0,10,,,,,,,,,,,,0,9,0
5846,5845,Hammer,,130000,1508,,,,,,Blastblight,230,0,18.18.4.2.14.6.0 18.18.4.2.14.11.2,20,,,,,,,,,,,,0,10,1
5847,5840,Hammer,13350,8900,780,,,,,,,,10,8.5.15.2.0.0.0 8.5.15.10.0.0.0,,,,,,,,,,,,,0,5,0
5848,5847,Hammer,,16000,832,,,,,,,,15,5.7.14.4.0.0.0 5.7.14.12.0.0.0,,,,,,,,,,,,,0,6,0
5849,5848,Hammer,,30000,884,,Poison,170,,,,,20,6.7.19.6.0.0.0 6.7.19.14.0.0.0,,,,,,,,,,,,,0,7,0
5850,5849,Hammer,,55000,936,,Poison,250,,,,,25,14.12.12.6.2.0.0 14.12.12.6.8.2.0,,,,,,,,,,,,,0,8,0
5851,5850,Hammer,,95000,1404,,Poison,280,,,,,30,15.13.12.6.8.0.0 15.13.12.6.12.4.0,,,,,,,,,,,,,0,9,0
5852,5851,Hammer,,120000,1508,,Poison,330,,,,,35,4.8.24.10.12.0.0 4.8.24.10.12.6.2,,,,,,,,,,,,,0,10,1
5853,5839,Hammer,5475,3650,624,,Ice,120,,,,,0,7.6.19.6.0.0.0 7.6.19.14.0.0.0,,,,,,,,,,,,,0,4,0
5854,5853,Hammer,,8000,676,,Ice,200,,,,,0,13.11.12.10.0.0.0 13.11.12.13.5.0.0,,,,,,,,,,,,,0,5,0
5855,5854,Hammer,,30000,728,,Ice,390,,,,,0,26.3.13.7.5.0.0 26.3.13.7.11.2.0,,,,,,,,,,,,,1,6,0
5856,5855,Hammer,,45000,780,,Ice,500,,,,,0,11.19.11.7.4.2.0 11.19.11.7.4.10.0,,,,,,,,,,,,,1,7,0
5857,5856,Hammer,,70000,1092,,Ice,540,,,,,0,12.8.8.24.6.4.0 12.8.8.24.6.11.0,,,,,,,,,,,,,1,8,0
5858,5857,Hammer,,110000,1300,,Ice,640,,,,,0,17.16.9.9.4.7.0 17.16.9.9.4.12.2,,,,,,,,,,,,,1,9,1
5859,5856,Hammer,105000,70000,1144,,Paralysis,200,,,,,0,16.8.6.11.7.6.0 16.8.6.11.7.14.0,,,,,,,,,,,,,2,8,0
5860,5859,Hammer,,110000,1352,,Paralysis,260,,,,,0,5.4.27.12.6.8.0 5.4.27.12.6.12.3,,,,,,,,,,,,,2,9,1
5861,5838,Hammer,,1750,520,,Poison,180,,,,,0,10.6.8.14.0.0.0 10.6.8.22.0.0.0,,,,,,,,,,,,,0,3,0
5862,5861,Hammer,,2600,572,,Poison,200,,,,,0,8.7.8.15.0.0.0 8.7.8.23.0.0.0,,,,,,,,,,,,,0,4,0
5863,5862,Hammer,,6350,624,,Poison,250,,,,,0,5.10.12.19.0.0.0 5.10.12.19.8.0.0,,,,,,,,,,,,,1,5,0
5864,5863,Hammer,,20000,832,,Poison,350,,,,,0,11.12.6.17.0.0.0 11.12.6.21.4.0.0,,,,,,,,,,,,,2,6,0
5865,5864,Hammer,,40000,936,,Poison,420,,,,,0,11.4.4.27.0.0.0 11.4.4.27.8.0.0,,,,,,,,,,,,,3,7,0
5866,5865,Hammer,90000,60000,1196,,Poison,460,,,,,0,11.5.6.24.8.0.0 11.5.6.24.16.0.0,,,,,,,,,,,,,3,8,0
5867,5866,Hammer,,100000,1352,,Poison,510,,,,,0,8.4.20.16.14.0.0 8.4.20.16.16.5.0,,,,,,,,,,,,,3,9,1
5868,5862,Hammer,13350,8900,676,,Fire,150,,,,,0,10.6.19.11.0.0.0 10.6.19.14.5.0.0,5,,,,,,,,,,,,0,5,0
5869,5868,Hammer,,30000,728,,Fire,240,,,,,0,27.3.10.11.3.0.0 27.3.10.11.7.4.0,5,,,,,,,,,,,,1,6,0
5870,5869,Hammer,,65000,988,,Fire,290,,,,,0,16.16.8.9.5.0.0 16.16.8.9.8.5.0,5,,,,,,,,,,,,1,7,0
5871,5870,Hammer,,120000,1352,,Fire,330,,,,,0,11.6.19.13.9.4.0 11.6.19.13.9.9.2,5,,,,,,,,,,,,1,8,0
5872,5871,Hammer,,130000,1456,,Fire,390,,,,,0,12.16.9.11.8.6.0 12.16.9.11.8.10.3,10,,,,,,,,,,,,1,9,1
5873,5869,Hammer,60000,40000,780,,Fire,480,,,,,0,18.3.6.15.12.0.0 18.3.6.15.15.5.0,10,,,,,,,,,,,,1,7,0
5874,5873,Hammer,,100000,1248,,Fire,630,,,,,0,15.3.16.8.14.6.0 15.3.16.8.14.6.7,20,,,,,,,,,,,,1,8,1
5875,5868,Hammer,,16000,676,,Blastblight,150,,,,,0,14.12.12.6.2.0.0 14.12.12.6.8.2.0,,,,,,,,,,,,,0,6,0
5876,5875,Hammer,,30000,780,,Blastblight,200,,,,,0,22.4.12.14.2.0.0 22.4.12.14.6.4.0,,,,,,,,,,,,,0,7,0
5877,5876,Hammer,,55000,884,,Blastblight,260,,,,,0,10.6.8.24.6.0.0 10.6.8.24.10.4.0,,,,,,,,,,,,,1,8,0
5878,5877,Hammer,,95000,1300,,Blastblight,300,,,,,0,17.17.8.9.5.6.0 17.17.8.9.5.11.2,,,,,,,,,,,,,1,9,0
5879,5878,Hammer,,130000,1456,,Blastblight,350,,,,,0,23.1.4.12.4.18.0 23.1.4.12.4.19.6,,,,,,,,,,,,,1,10,1
5880,5838,Hammer,2625,1750,520,,,,,,,,0,11.4.5.10.0.0.0 11.4.5.18.0.0.0,,,,,,,,,,,,,0,3,0
5881,5880,Hammer,,2600,572,,,,,,,,0,1.3.9.17.0.0.0 1.3.9.25.0.0.0,,,,,,,,,,,,,1,4,0
5882,5881,Hammer,,6350,676,,,,,,,,0,1.3.4.22.0.0.0 1.3.4.30.0.0.0,,,,,,,,,,,,,1,5,0
5883,5882,Hammer,,20000,728,,,,,,Fire,450,0,1.3.4.30.0.0.0 1.3.4.38.0.0.0,,,,,,,,,,,,,1,6,0
5884,5883,Hammer,,35000,884,,,,,,Fire,650,0,1.3.4.38.0.0.0 1.3.4.40.6.0.0,,,,,,,,,,,,,1,7,0
5885,5884,Hammer,,80000,1248,,,,,,Fire,720,0,12.10.7.21.4.0.0 12.10.7.21.8.4.0,,,,,,,,,,,,,2,8,1
5886,5881,Hammer,14288,9525,572,,,,,,,,0,15.6.11.11.3.0.0 15.6.11.11.11.0.0,10,,,,,,,,,,,,2,5,0
5887,5886,Hammer,,20000,780,,,,,,Poison,250,0,18.3.6.14.5.0.0 18.3.6.14.13.0.0,15,,,,,,,,,,,,3,6,0
5888,5887,Hammer,,55000,832,,,,,,Poison,360,0,15.6.11.11.11.0.0 15.6.11.11.14.5.0,30,,,,,,,,,,,,3,7,0
5889,5888,Hammer,,60000,1092,,,,,,Poison,400,0,15.12.7.8.12.0.0 15.12.7.8.12.8.0,30,,,,,,,,,,,,3,8,0
5890,5889,Hammer,,100000,1300,,,,,,Poison,450,0,24.5.9.8.4.12.0 24.5.9.8.4.14.5,40,,,,,,,,,,,,3,9,1
5891,5880,Hammer,,3650,676,,,,,,,,10,7.11.12.0.0.0.0 7.11.12.8.0.0.0,,,,,,,,,,,,,0,4,0
5892,5891,Hammer,,16000,728,,,,,,,,10,10.6.8.6.0.0.0 10.6.8.14.0.0.0,,,,,,,,,,,,,1,5,0
5893,5892,Hammer,45000,30000,780,,,,,,Sleep,280,15,15.14.11.6.0.0.0 15.14.11.6.8.0.0,,,,,,,,,,,,,2,6,0
5894,5893,Hammer,,45000,832,,,,,,Sleep,320,20,21.13.11.9.0.0.0 21.13.11.9.2.6.0,,,,,,,,,,,,,2,7,0
5895,5894,Hammer,,60000,1092,,,,,,Sleep,340,25,23.1.4.22.4.0.0 23.1.4.22.4.8.0,,,,,,,,,,,,,2,8,0
5896,5895,Hammer,,110000,1352,,,,,,Sleep,400,35,18.19.3.3.15.4.0 18.19.3.3.15.9.2,,,,,,,,,,,,,2,9,0
5897,0,Hammer,2100,,416,,Poison,350,,,,,0,5.25.5.3.0.0.0 5.25.5.3.8.0.0,,,,,,,,,,,,,0,0,0
5898,5897,Hammer,,3100,520,,Poison,400,,,,,0,4.11.11.3.1.0.0 4.11.11.3.9.0.0,,,,,,,,,,,,,0,1,0
5899,5898,Hammer,,35000,780,,Poison,520,,,,,0,30.10.2.3.7.2.0 30.10.2.3.7.10.0,,,,,,,,,,,,,2,2,0
5900,5899,Hammer,,60000,1040,,Poison,560,,,,,0,15.9.6.11.7.6.0 15.9.6.11.7.14.0,,,,,,,,,,,,,2,3,0
5901,5900,Hammer,,85000,1196,,Poison,620,,,,,0,6.20.12.10.4.10.0 6.20.12.10.4.17.0,,,,,,,,,,,,,2,4,1
5902,5897,Hammer,,3650,676,,,,,,,,0,4.3.27.4.0.0.0 4.3.27.12.0.0.0,,,,,,,,,,,,,0,1,0
5903,5902,Hammer,,20000,832,,,,,,Paralysis,180,0,4.3.27.12.0.0.0 4.3.27.18.2.0.0,,,,,,,,,,,,,1,2,0
5904,5903,Hammer,,45000,936,,,,,,Paralysis,200,0,4.3.27.18.2.0.0 4.3.27.18.10.0.0,,,,,,,,,,,,,3,3,0
5905,5904,Hammer,,70000,1352,,,,,,Paralysis,230,0,8.4.20.16.6.0.0 8.4.20.16.14.0.0,,,,,,,,,,,,,3,4,0
5906,5905,Hammer,,100000,1508,,,,,,Paralysis,250,0,8.4.20.16.14.0.0 8.4.20.16.16.5.0,,,,,,,,,,,,,3,5,1
5907,5903,Hammer,45000,30000,676,,Paralysis,200,,,,,10,18.3.6.11.0.0.0 18.3.6.15.4.0.0,,,,,,,,,,,,,1,3,0
5908,5907,Hammer,,45000,780,,Paralysis,230,,,,,15,18.3.6.15.4.0.0 18.3.6.15.12.0.0,,,,,,,,,,,,,1,4,0
5909,5908,Hammer,,85000,1248,,Paralysis,310,,,,,45,12.8.8.24.6.4.0 12.8.8.24.6.11.0,,,,,,,,,,,,,1,5,0
5910,0,Hammer,1650,,364,,Paralysis,200,,,,,0,11.12.6.9.0.0.0 11.12.6.17.0.0.0,,,,,,,,,,,,,2,0,0
5911,5910,Hammer,,4900,468,,Paralysis,220,,,,,0,18.3.7.10.0.0.0 18.3.7.14.4.0.0,,,,,,,,,,,,,2,1,0
5912,5911,Hammer,,20000,520,,Paralysis,250,,,,,0,16.2.6.2.12.0.0 16.2.6.2.20.0.0,10,,,,,,,,,,,,2,2,0
5913,5912,Hammer,,35000,572,,Paralysis,300,,,,,0,4.11.11.3.15.2.0 4.11.11.3.15.10.0,25,,,,,,,,,,,,2,3,0
5914,5913,Hammer,,60000,832,,Paralysis,320,,,,,0,15.9.6.11.8.5.0 15.9.6.11.8.13.0,30,,,,,,,,,,,,2,4,0
5915,5914,Hammer,,120000,1040,,Paralysis,400,,,,,0,23.7.8.8.9.7.0 23.7.8.8.9.14.0,30,,,,,,,,,,,,2,5,0
5916,0,Hammer,30000,,624,,Water,350,,,,,10,4.11.10.3.2.0.0 4.11.10.3.10.0.0,10,,,,,,,,,,,,0,0,0
5917,5916,Hammer,,65000,780,,Water,520,,,,,30,4.11.10.3.10.0.0 4.11.10.3.16.2.0,15,,,,,,,,,,,,0,1,0
5918,5917,Hammer,,100000,1300,,Water,630,,,,,35,8.4.20.15.15.0.0 8.4.20.15.17.5.0,20,,,,,,,,,,,,0,2,0
5919,5918,Hammer,,130000,1352,,Water,660,,,,,45,13.7.17.12.11.2.0 13.7.17.12.11.4.5,20,,,,,,,,,,,,0,3,0
5920,0,Hammer,30000,,624,,,,,,Water,320,0,15.14.11.6.0.0.0 15.14.11.6.8.0.0,,,,,,,,,,,,,1,0,0
5921,5920,Hammer,,40000,676,,,,,,Water,450,0,15.14.11.6.8.0.0 15.14.11.6.11.5.0,,,,,,,,,,,,,3,1,0
5922,5921,Hammer,,60000,1092,,,,,,Water,500,0,15.7.20.11.6.3.0 15.7.20.11.6.10.0,,,,,,,,,,,,,3,2,0
5923,5922,Hammer,,85000,1300,,,,,,Water,600,0,6.20.12.11.3.10.0 6.20.12.11.3.17.0,,,,,,,,,,,,,3,3,0
5924,0,Hammer,66666,,884,,,,,,Dragon,100,0,15.11.12.6.2.0.0 15.11.12.6.8.2.0,,,,,,,,,,,,,1,0,0
5925,5924,Hammer,,70000,936,,,,,,Dragon,120,0,30.2.3.17.2.0.0 30.2.3.17.8.2.0,,,,,,,,,,,,,1,1,0
5926,5925,Hammer,,85000,988,,,,,,Dragon,150,0,4.11.25.11.1.2.0 4.11.25.11.1.10.0,,,,,,,,,,,,,2,2,0
5927,5926,Hammer,,120000,1508,,,,,,Dragon,220,0,12.6.17.15.10.2.0 12.6.17.15.10.6.3,,,,,,,,,,,,,2,3,0
5928,0,Hammer,39999,,884,,,,,,,,0,31.18.6.8.4.2.0 31.18.6.8.4.2.0,10,,,,,,,,,,,,1,0,0
5929,5928,Hammer,,60000,988,,,,,,,,0,31.18.6.7.4.3.0 31.18.6.7.4.3.0,10,,,,,,,,,,,,1,1,0
5930,5929,Hammer,,90000,1300,,,,,,,,0,31.18.6.7.3.2.2 31.18.6.7.3.2.2,15,,,,,,,,,,,,1,2,0
5931,5930,Hammer,,130000,1456,,,,,,,,0,31.18.6.5.4.3.2 31.18.6.5.4.3.2,15,,,,,,,,,,,,1,3,0
5932,0,Hammer,75000,,1144,,,,,,Blastblight,130,20,19.16.8.3.0.0.0 19.16.8.8.3.0.0,-20,,,,,,,,,,,,2,0,0
5933,5932,Hammer,,90000,1196,,,,,,Blastblight,230,30,12.18.12.4.0.0.0 12.18.12.6.4.2.0,-15,,,,,,,,,,,,2,1,0
5934,5933,Hammer,,100000,1352,,,,,,Blastblight,260,35,9.8.17.14.6.0.0 9.8.17.14.8.6.0,-15,,,,,,,,,,,,2,2,0
5935,5934,Hammer,,120000,1456,,,,,,Blastblight,300,40,15.8.20.11.6.2.0 15.8.20.11.6.9.0,-10,,,,,,,,,,,,2,3,0
5936,5935,Hammer,,130000,1508,,,,,,Blastblight,320,45,12.8.8.24.6.4.0 12.8.8.24.6.11.0,-10,,,,,,,,,,,,2,4,0
5937,0,Hammer,39999,,1300,,Ice,100,,,,,20,27.3.9.7.0.0.0 27.3.9.11.4.0.0,-30,,,,,,,,,,,,1,0,0
5938,5937,Hammer,,120000,1716,,Ice,120,,,,,20,27.3.9.11.4.0.0 27.3.9.11.8.4.0,-30,,,,,,,,,,,,1,1,0
5939,0,Hammer,105000,,832,,Dragon,520,,,,,0,10.11.17.13.3.0.0 10.11.17.13.6.2.3,,,,,,,,,,,,,3,0,0
5940,5939,Hammer,,166666,1404,,Dragon,730,,,,,0,11.11.16.20.4.0.0 11.11.16.20.4.2.5,,,,,,,,,,,,,3,1,0
5941,0,Hammer,120000,,1560,,Dragon,140,,,,,0,12.3.14.11.15.7.0 12.3.14.11.15.9.5,-40/20,,,,,,,,,,,,2,0,0
5942,0,Hammer,120000,,1456,,Poison,480,,,,,0,25.7.5.13.6.6.0 25.7.5.13.6.10.3,,,,,,,,,,,,,0,0,0
5943,0,Hammer,129999,,1560,,Ice,200,,,,,0,12.9.9.6.28.3.2 12.9.9.6.28.3.2,-50,,,,,,,,,,,,0,0,0
5944,0,Hammer,120000,,1404,,Sleep,140,,,,,0,12.8.8.24.6.11.0 12.8.8.24.6.11.0,-10,,,,,,,,,,,,1,0,0
5945,5944,Hammer,,130000,1508,,Sleep,210,,,,,0,18.18.4.3.13.11.2 18.18.4.3.13.11.2,-15,,,,,,,,,,,,1,1,0
5946,0,Hammer,166665,,1612,,Fire,260,,,,,0,10.11.17.20.3.1.0 10.11.17.20.3.3.5,,,,,,,,,,,,,0,0,0
5947,0,Hammer,166665,,1508,,Dragon,320,,,,,0,30.16.9.3.2.2.0 30.16.9.3.2.3.6,,,,,,,,,,,,,0,0,0
5948,0,Hammer,0,,312,,,,,,,,0,19.11.0.0.0.0.0 19.16.3.0.0.0.0,,,,,,,,,,,,,0,0,0
5949,5948,Hammer,,5000,364,,,,,,,,0,11.16.3.0.0.0.0 11.16.9.2.0.0.0,,,,,,,,,,,,,0,1,0
5950,5949,Hammer,,22222,624,,Dragon,400,,,,,0,4.9.25.8.0.0.0 4.9.25.12.4.0.0,,,,,,,,,,,,,2,2,0
5951,5950,Hammer,,44444,676,,Dragon,480,,,,,0,1.8.31.1.3.2.0 1.8.31.1.3.10.0,,,,,,,,,,,,,3,3,0
5952,5951,Hammer,,100000,1248,,Dragon,600,,,,,0,5.10.11.3.15.10.0 5.10.11.3.15.18.0,,,,,,,,,,,,,3,4,1
5953,5949,Hammer,,70000,780,,Blastblight,410,,,,,0,31.2.3.16.2.0.0 31.2.3.16.8.2.0,5,,,,,,,,,,,,1,2,0
5954,5953,Hammer,,80000,832,,Blastblight,520,,,,,0,7.6.19.19.3.0.0 7.6.19.19.9.2.0,5,,,,,,,,,,,,2,3,0
5955,5954,Hammer,,120000,1352,,Blastblight,600,,,,,0,11.6.7.24.10.4.0 11.6.7.24.10.7.4,10,,,,,,,,,,,,2,4,0
5956,0,Hammer,0,,364,,,,,,,,0,27.3.0.0.0.0.0 27.3.8.0.0.0.0,-40,,,,,,,,,,,,0,0,0
5957,5956,Hammer,,5000,416,,,,,,,,0,24.6.0.0.0.0.0 24.7.5.2.0.0.0,-30,,,,,,,,,,,,0,1,0
5958,5957,Hammer,,55555,780,,Dragon,550,,,,,0,16.2.6.2.12.0.0 16.2.6.2.20.0.0,,,,,,,,,,,,,2,2,0
5959,5958,Hammer,,120000,1352,,Dragon,700,,,,,0,11.6.18.14.9.4.0 11.6.18.14.9.9.2,,,,,,,,,,,,,2,3,1
5960,5957,Hammer,,70000,884,,Ice,200,,,,,0,16.18.8.9.3.0.0 16.18.8.9.4.7.0,,,,,,,,,,,,,2,2,0
5961,5960,Hammer,,80000,936,,Ice,280,,,,,0,4.11.25.10.2.2.0 4.11.25.10.2.10.0,,,,,,,,,,,,,2,3,0
5962,5961,Hammer,,120000,1404,,Ice,450,,,,,0,18.3.6.5.24.6.0 18.3.6.5.24.8.5,,,,,,,,,,,,,2,4,0
5963,0,Hammer,,,832,,,,,,Dragon,400,0,11.6.18.13.6.0.0 11.6.18.13.9.5.0,,,,,,,,,,,,,3,0,0
5964,5963,Hammer,,110000,1352,,,,,,Dragon,530,0,26.3.12.8.9.4.0 26.3.12.8.9.7.4,,,,,,,,,,,,,3,1,0
5965,0,Hammer,,,1716,,,,,,,,0,6.6.14.20.0.0.0 6.6.14.26.2.0.0,10,,,,,,,,,,,,0,0,0
5966,0,Hammer,30000,,624,,Thunder,150,,,,,0,26.3.12.8.5.0.0 26.3.12.8.11.2.0,25,,,,,,,,,,,,0,0,0
5967,5966,Hammer,,45000,832,,Thunder,180,,,,,0,11.19.11.7.4.2.0 11.19.11.7.4.10.0,30,,,,,,,,,,,,1,1,0
5968,0,Hammer,45000,,1092,,,,,,Thunder,120,0,1.3.4.22.0.0.0 1.3.4.30.0.0.0,-70,,,,,,,,,,,,1,0,0
5969,5968,Hammer,,70000,1248,,,,,,Thunder,150,0,1.3.4.30.0.0.0 1.3.4.38.0.0.0,-70,,,,,,,,,,,,1,1,0
5970,0,Hammer,99999,,1456,,,,,,Sleep,140,30,13.10.6.14.11.0.0 13.10.6.14.15.4.0,,,,,,,,,,,,,3,0,0
5971,0,Hammer,112500,,1456,,,,,,Water,550,0,16.6.10.11.11.0.0 16.6.10.11.14.5.0,,,,,,,,,,,,,0,0,0
5972,0,Hammer,90000,,1300,,Sleep,430,,,,,0,11.4.15.14.11.7.0 11.4.15.14.11.11.3,,,,,,,,,,,,,0,0,0
5973,0,Hammer,45000,,1040,,Fire,130,,,,,0,5.9.24.8.0.0.0 5.9.24.13.3.0.0,-40,,,,,,,,,,,,0,0,0
5974,5973,Hammer,,60000,1560,,Fire,180,,,,,0,5.9.24.13.3.0.0 5.9.24.13.11.0.0,-40,,,,,,,,,,,,0,1,0
5975,0,Hunting Horn,750,,312,,,,,,,,0,15.14.2.0.0.0.0 15.14.10.0.0.0.0,,WBR,,,,,,,,,,,0,0,0
5976,5975,Hunting Horn,,650,364,,,,,,,,0,4.9.18.0.0.0.0 4.9.26.0.0.0.0,,WBR,,,,,,,,,,,0,1,0
5977,5976,Hunting Horn,,1100,416,,,,,,,,0,8.5.16.2.0.0.0 8.5.16.10.0.0.0,,WBR,,,,,,,,,,,0,2,0
5978,5977,Hunting Horn,,1400,520,,,,,,,,0,5.7.14.5.0.0.0 5.7.14.13.0.0.0,,WBR,,,,,,,,,,,0,3,0
5979,5978,Hunting Horn,1750,,572,,,,,,,,0,10.6.8.15.0.0.0 10.6.8.22.0.0.0,,WBR,,,,,,,,,,,0,4,0
5980,5979,Hunting Horn,,5600,624,,,,,,,,0,7.11.13.15.0.0.0 7.11.13.15.8.0.0,,WBR,,,,,,,,,,,1,5,0
5981,5980,Hunting Horn,30000,20000,728,,,,,,Ice,250,0,5.10.13.18.0.0.0 5.10.13.18.8.0.0,,PBR,,,,,,,,,,,2,6,0
5982,5981,Hunting Horn,,35000,780,,,,,,Ice,320,0,4.3.27.18.2.0.0 4.3.27.18.10.0.0,,PBR,,,,,,,,,,,3,7,0
5983,5982,Hunting Horn,90000,60000,1144,,,,,,Ice,360,0,10.5.8.24.7.0.0 10.5.8.24.9.6.0,,PBR,,,,,,,,,,,3,8,0
5984,5983,Hunting Horn,,100000,1248,,,,,,Ice,410,0,6.9.13.18.13.3.0 6.9.13.18.13.7.3,,PBR,,,,,,,,,,,3,9,1
5985,5979,Hunting Horn,12000,8000,676,,Dragon,180,,,,,0,20.15.8.3.0.0.0 20.15.8.8.3.0.0,20,WYR,,,,,,,,,,,0,5,0
5986,5985,Hunting Horn,,12000,728,,Dragon,200,,,,,0,15.14.11.6.0.0.0 15.14.11.6.8.0.0,20,WYR,,,,,,,,,,,0,6,0
5987,5986,Hunting Horn,,30000,780,,Dragon,250,,,,,0,15.11.13.5.2.0.0 15.11.13.5.8.2.0,25,POY,,,,,,,,,,,0,7,0
5988,5987,Hunting Horn,,60000,884,,Dragon,320,,,,,0,15.11.13.5.8.2.0 15.11.13.5.8.10.0,30,POY,,,,,,,,,,,0,8,0
5989,5988,Hunting Horn,,90000,1196,,Dragon,360,,,,,0,10.7.18.13.9.5.0 10.7.18.13.9.10.2,35,POY,,,,,,,,,,,0,9,0
5990,5989,Hunting Horn,,130000,1352,,Dragon,450,,,,,0,15.11.12.8.4.12.0 15.11.12.8.4.12.7,40,POY,,,,,,,,,,,0,10,1
5991,5978,Hunting Horn,3900,2600,624,,Fire,150,,,,,0,10.7.18.11.0.0.0 10.7.18.14.5.0.0,,WBY,,,,,,,,,,,0,4,0
5992,5991,Hunting Horn,,7150,728,,Fire,180,,,,,0,10.5.16.13.2.0.0 10.5.16.13.10.0.0,,WBY,,,,,,,,,,,0,5,0
5993,5992,Hunting Horn,,30000,832,,Fire,300,,,,,0,12.6.17.16.3.0.0 12.6.17.16.9.2.0,,PBY,,,,,,,,,,,1,6,0
5994,5993,Hunting Horn,,65000,936,,Fire,470,,,,,0,10.6.19.15.4.0.0 10.6.19.15.9.3.0,,PBY,,,,,,,,,,,1,7,0
